Gifts: 5000
GiftId,Latitude,Longitude,Weight
37892,32.3436805236,51.026328399,18.04556680310
50445,-68.6572935113,140.426115338,1.00000000000
26367,-77.2037687925,147.995985895,4.39566325689
67796,-72.2991029766,143.662572226,39.34173496310
42092,-86.4586769978,156.222263494,23.27974689450
9767,43.5396408238,41.1324185342,5.96432739863
62205,57.6304915821,28.6603233841,19.19116216000
41969,57.2138508905,29.0331545678,6.53341933663
13822,36.2858839315,47.5655797615,1.00000000000
81077,32.1775752328,51.203835314,26.98398556640
40479,56.8987131725,29.3170711334,30.99633154230
11653,45.089595155,39.778248301,23.80604558560
59267,-74.2219372931,145.472822893,38.16237946840
46361,45.7779868326,39.1734696055,1.00000000000
90460,-79.7159961448,150.341899903,18.21594154590
98311,-67.474231988,139.50476227,6.14494088313
64393,40.1874383043,44.1287344886,1.00000000000
9112,27.7772532682,55.1302999766,1.00000000000
84703,31.3102633468,52.0059834346,30.55920896470
4418,31.8634021575,51.5162685512,48.07495500410
35482,31.8600255915,51.5221740425,1.00000000000
71852,55.8182417606,30.2934781416,9.67759421606
47547,-72.2209537326,143.803114755,27.57624565590
34874,31.9093513283,51.5032064855,16.68598264190
5739,31.9706119251,51.4495542154,18.19671223920
45368,-73.338485021,144.81808626,11.65462045190
35324,-87.2939243267,157.192588445,13.62366005590
11455,29.3174893761,53.8048325386,1.00000000000
25732,31.4120210966,51.9502351668,1.00000000000
29319,-77.935733402,148.921080901,29.38400442140
91040,-66.7184231735,138.989586583,50.00000000000
67379,28.0692373244,54.9295482918,1.00000000000
75881,-83.1303988399,153.590154429,32.70930244100
84874,-70.8776694541,142.723281725,1.00000000000
49491,-69.9346839342,141.923652189,1.00000000000
87498,-79.9162320738,150.782151994,36.55258691390
68030,-85.8835792045,156.090275133,1.00000000000
7396,43.0406972107,41.6767573918,22.64454644700
79111,-70.0505332326,142.052149471,7.58514995990
32620,30.8241410044,52.5216738775,14.71603371080
30923,68.5341029878,19.0546634129,6.61243156171
13487,58.286919187,28.1516073749,1.00000000000
3095,38.9096400364,45.3563842557,1.00000000000
69601,30.7521901697,52.6042864134,3.42862771259
25341,-75.0216929865,146.53125927,25.77853407060
86738,42.2172246105,42.4314128814,12.21462822620
95143,-79.4657925469,150.505271629,39.71320154210
88313,-87.7655979145,157.878626682,2.86344701281
72355,43.5765948812,41.2335121328,48.51140985200
26406,-77.3428872229,148.644612115,34.19176618640
17026,-70.5565364596,142.617037725,9.59200579880
96005,50.1387631244,35.4140570961,27.19733407860
12911,33.2641710154,50.4078023176,1.00000000000
78542,-76.5805428022,148.002042996,23.40226105320
68002,-68.786699732,141.08333458,7.48439645531
23349,37.4283200247,46.7124482106,1.00000000000
93775,49.5882694954,35.9081906901,1.00000000000
42472,39.9044671794,44.5147290864,31.74825055000
94980,-84.5692337375,155.130156477,11.94400837330
36389,-89.9042857097,159.875627101,1.00000000000
33687,-83.1416185384,153.87489819,7.53801802897
58974,49.2092171125,36.2565324997,50.00000000000
7585,49.5320540624,35.9703018416,8.58174106040
95434,40.4486418848,44.0443724476,11.06771717560
71051,-87.3886916775,157.675831137,25.53964005550
44363,36.196318289,47.8287097032,30.94981395140
16916,-75.0568242774,146.7318896,7.45668031347
25010,-73.0957769576,145.004024223,50.00000000000
16725,-72.0685224709,144.108083174,17.63643109810
57319,34.538613928,49.3169610537,50.00000000000
40615,-84.7399597817,155.383001059,16.32249188700
40217,34.6195529217,49.2514476664,50.00000000000
69400,50.1313574632,35.4564917119,1.00000000000
8582,33.5810503526,50.1856039484,1.00000000000
83131,66.4324903485,20.9647789003,1.00000000000
32990,-86.328086979,156.862198503,27.06744484380
92843,35.4963613849,48.4884966298,22.28916812060
86920,-75.364044701,147.16239621,49.06606673740
98185,-68.6406076884,141.185141199,9.66046383292
63297,57.8416753957,28.6205221171,1.00000000000
10546,47.5244808319,37.8046110318,6.67483695339
23296,43.0022355971,41.8312060542,27.45521089710
41536,-67.5481768301,140.237915479,7.82639537909
61366,-76.302327044,148.041641402,1.00000000000
77988,-73.6128892443,145.662207918,50.00000000000
81903,38.8971961327,45.5041181498,1.00000000000
60148,32.9171714254,50.8314558548,50.00000000000
60697,54.1609170581,31.9153334274,21.30071868770
5527,40.2850537804,44.2731173198,36.96586984590
69221,-84.0214670757,154.97335505,10.09824509610
80411,-84.7133269214,155.594833864,20.53408701680
66949,-70.2867302978,142.752450567,21.18644031170
43481,56.8959471422,29.4828900876,16.63099657110
77622,67.3153013647,20.2069421638,23.23363373190
4552,37.2607031535,46.982488748,1.60950942524
59336,-67.9547595409,140.754166556,32.90627855500
78619,36.5842663179,47.6011122963,1.00000000000
99416,-76.2564317909,148.163878852,1.00000000000
92850,58.1431803127,28.3908703973,36.64697037570
29888,36.5891162798,47.6055717773,3.27274447202
15428,48.6383258911,36.8686406804,32.09089595130
15845,35.4426914119,48.636022559,1.00000000000
6346,30.4398615273,53.100101542,17.62958067910
72885,40.0266421029,44.5538385799,35.19833374290
30009,-68.045819172,140.906163351,4.76672782065
50242,-74.5869500213,146.783305446,38.48504723820
74417,46.6520215468,38.6601217791,13.85118944190
31886,-89.547655263,160.135100541,1.00000000000
53033,29.6606153617,53.8204814349,32.07373922120
91791,44.1239995563,40.9200904614,4.46930885033
52849,-71.8777491491,144.405451528,1.00000000000
31421,-77.5688274099,149.483444797,13.86424087490
58904,28.0582436773,55.2640200021,6.17740595669
4839,28.4014893835,54.9633445711,25.27082821000
37333,-75.1265233126,147.339919885,1.00000000000
83865,-69.0553802195,141.923632195,14.45165768100
11668,-79.1437046251,150.933610483,1.00000000000
68121,-72.1829673408,144.727604737,1.00000000000
81100,-86.6355871856,157.635337893,1.00000000000
32999,34.8443078413,49.2232622447,1.00000000000
71216,45.3488825957,39.8490669377,15.35310045740
57772,40.6985055521,44.0002924395,19.67078108420
87985,-69.3409214372,142.220892937,39.09520897540
63847,-69.3957130904,142.278784223,24.76122740360
2834,-69.514250035,142.397934465,15.04074217060
86832,37.1380296574,47.1966303978,9.25526955859
20014,33.2775658312,50.6437696666,8.86107010042
15294,35.0125147139,49.0965232838,9.74239660576
91144,29.9426197486,53.6308874193,1.00000000000
53780,38.0247818995,46.4173973955,26.43725446310
37808,-68.910267586,141.920085999,41.64280405060
24811,-81.5547587451,153.218929066,8.20661866746
24719,36.699936416,47.604490498,1.00000000000
89526,-87.633339721,158.65322918,31.48229138440
4335,-66.7069741717,139.976951254,16.45240835610
1647,65.5890822577,21.8050880103,1.00000000000
6666,30.1902890104,53.4306241985,1.00000000000
84276,58.2713885749,28.3484187909,3.40056341139
88966,68.1547280532,19.5181170895,6.19923217179
59081,55.2902436865,31.0146185112,22.74631044070
13921,56.2384927621,30.1687425209,50.00000000000
60980,43.552830787,41.5052345813,33.90072271860
6460,31.9116512507,51.9088745915,1.00000000000
91074,-67.0830578953,140.379404122,18.88615260220
86343,47.777339117,37.733109616,30.77343891280
56753,-77.8640412839,150.025934986,32.80191940810
75450,-69.8929714746,142.902460286,1.00000000000
25621,37.4449983056,46.9728009678,3.95841137802
43456,29.5628772718,54.0193059553,11.27689647860
42582,28.1923735998,55.2443186305,1.00000000000
77145,29.5826393073,54.0049249744,1.00000000000
20617,50.9977492223,34.8643058655,1.00000000000
64084,61.5108659691,25.4667054288,28.77483369750
57306,57.943350925,28.6562197391,8.12336496984
67052,-68.8229963689,141.977671055,3.02053445745
26232,-78.119305992,150.295848661,1.00000000000
88904,-84.6967487233,156.177311405,10.86303234490
20262,33.7602928028,50.2781382638,3.72779169926
15432,-75.6067196318,148.053912108,1.00000000000
29786,-72.8980586784,145.66361079,17.18549839880
32631,-76.9640562869,149.323472118,50.00000000000
5916,52.7924855806,33.2771182111,36.83095819550
23028,35.8593564326,48.4264133217,31.04364375590
45096,-74.0440866153,146.731492931,17.64179913090
71430,-82.1412806729,153.975885466,1.00000000000
21796,38.9060139527,45.7033383643,11.59963016200
7842,45.4583309477,39.8427754402,1.00000000000
59656,48.2332904036,37.3646960151,1.00000000000
16339,-80.8667282659,152.858433258,1.00000000000
32980,-73.3257522632,146.123124388,25.95789074760
95944,-75.8788037916,148.411256192,23.74208984370
77271,61.900175258,25.1417070301,3.21133804625
8086,-82.1821971186,154.056798772,13.01320863310
37695,41.3700737627,43.5245701362,9.88067723717
94289,25.9326796822,57.3438810514,1.00000000000
24967,-79.8504965729,152.027671493,47.06103855920
7548,54.7465595965,31.5555822228,1.00000000000
11672,-85.0986109501,156.74804894,1.00000000000
69054,36.8370793723,47.592852414,15.01887468160
15517,50.5445886952,35.3216999201,1.00000000000
50470,27.4732454323,55.9788207359,14.85221402360
95186,-68.0735111189,141.521244859,10.53134095470
68034,31.4567596397,52.413610185,1.00000000000
37658,36.497573298,47.9028079545,10.86286912510
91370,35.749501274,48.5730272682,35.38702027810
3919,49.6032573583,36.1704065785,1.00000000000
84567,39.8626951881,44.8920096184,16.64154585640
1240,27.3379727278,56.1072616516,1.28712992868
54599,50.3183208469,35.5322205887,1.00000000000
81543,30.6565261499,53.1382795219,1.00000000000
91439,35.0500902407,49.2067530277,37.69346964490
82925,42.9081166106,42.1728197241,5.42717562764
86342,-86.1754691184,157.782711981,1.00000000000
33697,49.3978224402,36.3674599414,31.12315499480
71006,-72.4805840594,145.535682573,1.00000000000
21069,-72.8508373631,145.89329429,8.50237154428
14668,43.3008824072,41.8366886839,5.13768880406
62962,34.8442923785,49.4146898836,42.70030430760
36430,32.965606271,51.1000248244,1.00000000000
84826,62.4611999691,24.6748940624,1.00000000000
45899,-85.0101946619,156.811527106,40.63114271760
2106,30.8744049424,52.9774314106,4.76617914143
87144,-66.982056655,140.665108225,24.47540006860
92752,29.2225756811,54.4655707144,10.07845989640
38497,37.6230888491,46.9489278284,3.50028118310
1357,-89.7316347706,161.10640057,2.06642127421
80815,-71.5693818271,144.837701776,21.91571003240
49541,67.3933244725,20.2658067928,5.67479567670
36155,68.4110816981,19.3564425402,20.85489800040
24084,58.3759256621,28.3543208936,22.54313977350
10698,34.5234480134,49.7406587675,1.00000000000
32474,43.0107753245,42.1388678399,1.00000000000
66804,-83.5321080526,155.633407388,27.06944186570
55203,-84.6070810438,156.610684918,30.61382001990
