Gifts: 5000
GiftId,Latitude,Longitude,Weight
34461,1.28666989954,19.6781806151,1.00000000000
83352,-83.1909637439,38.4289467366,43.69271570600
72870,-84.0448769541,38.6259961392,6.64780419218
88482,-29.0694853635,26.4260889467,15.31847550170
51513,-14.5489706932,23.2062020591,33.44689941070
14007,-17.9571132099,23.9725850226,12.51128080920
39444,-79.4758263004,37.635372462,1.00000000000
66479,-30.6113006705,26.7864947851,32.36206607360
66083,-80.9593658742,37.9748147049,1.00000000000
88819,-79.9022043252,37.7486038049,1.00000000000
64075,-15.1225780042,23.3559772568,23.93040746840
3849,-17.8783832221,23.9689341846,1.00000000000
17696,-26.7057656419,25.9307101278,1.00000000000
37656,-13.4723550162,23.0027345893,1.00000000000
68314,-22.7919930339,25.075214647,36.06493029370
9759,-77.9589681125,37.3403981563,1.00000000000
53524,2.27993251828,19.5045257685,10.10277702680
97571,-5.24139786465,21.1770836586,1.00000000000
10289,4.28397707296,19.0625475944,11.92292372870
95313,-78.913219511,37.5666118528,1.00000000000
65323,-19.5077034828,24.3572655039,1.00000000000
84842,-78.7248766313,37.530175856,17.86668009090
95962,44.3273514472,10.1595796113,22.93438824960
67507,-10.3308863058,22.3208160253,12.76234641730
64127,0.208265007568,19.9778008442,35.39024934590
83242,-69.9786161949,35.5948517521,17.73027255800
40995,-15.1899030733,23.4047444903,41.80821277980
68623,-4.21294114265,20.9638664016,7.15778550534
62296,-33.0181225762,27.3771446907,24.18074172650
23096,50.0285915382,8.89579643796,1.00000000000
29401,-3.90503073998,20.8997708463,9.97730812898
37576,7.45969933156,18.3713775163,22.50904445860
66265,1.28014912054,19.7492566732,15.70807789050
68176,27.4304714883,13.9305227553,34.87970152360
95568,-7.55396290583,21.7205454006,50.00000000000
72494,15.3997210099,16.6114928879,3.40933307489
11689,4.8483423384,18.9617500642,6.20226925130
95554,-14.6742514167,23.3105913471,41.20109348040
1056,-74.7491711826,36.6899657379,30.09034487790
50087,53.386301136,8.15426202505,50.00000000000
80960,48.1978897284,9.30980071968,11.94341650390
37140,-14.9463171914,23.3733454367,41.25532983370
50742,-25.0162309212,25.631847419,3.67684466663
31602,-28.3731152841,26.3828371644,3.18355173397
17272,0.599985025856,19.9254707747,1.00000000000
99274,58.5357114537,7.01366797494,41.77125055070
73223,-10.8285785713,22.4769765155,36.91589129460
86183,-4.91030773065,21.1596603878,11.25190402260
45917,13.2983233654,17.1002065697,29.02484278230
67524,-19.0334162422,24.3116616922,19.65043686510
26944,9.57988054071,17.9318698906,19.06513239690
96958,-8.44467812258,21.9515810042,9.00786310086
64625,-21.5428385051,24.872896042,23.78047650890
16067,10.5100531288,17.7254742036,1.94380979939
44073,-27.1362614456,26.1207977329,1.00000000000
95616,-80.3347532391,37.9892883399,1.00000000000
84652,-5.47959867867,21.2961295152,5.40107130571
28779,11.1256640434,17.5928051116,1.00000000000
84954,9.16772094017,18.0295350151,14.39985878850
23189,-2.25436278667,20.5775547482,8.16011458265
93322,-26.1015671533,25.8983134324,1.00000000000
44768,-6.28891447819,21.4794474156,8.82546059194
24437,-13.9375719333,23.1896175974,14.35668942210
20465,49.2119963265,9.10184698092,1.00000000000
27865,-10.7613625537,22.4858630558,7.73650433757
81746,-71.5319036461,36.0479557955,2.82876995444
23320,24.8720374561,14.5351136041,1.00000000000
57819,-8.33534765738,21.9474618871,6.28066842872
95659,-11.6869970532,22.6971987929,1.00000000000
24697,-25.0192716539,25.6734994168,22.78107682450
95774,20.4474038093,15.5254809966,4.22567973651
76567,-10.6563387632,22.4684363569,6.85028882613
45148,-30.998510054,27.0113878178,1.00000000000
12592,-27.2601337169,26.1791029579,15.40098838300
34051,-86.7775967932,39.4718593474,19.10408302460
48229,-27.9950632972,26.348097643,1.00000000000
82507,46.8546960575,9.63495374987,46.83419319230
