GiftId,TripId
4151,0
57448,0
43025,0
77527,0
39168,0
10217,0
36655,0
24671,0
95444,0
9406,0
76960,0
61608,0
35536,0
69504,0
62834,0
86936,0
23531,0
71376,0
70371,0
20092,0
6423,0
55661,0
9127,0
34414,0
15371,0
88958,0
20080,0
31980,0
97441,0
6008,0
22512,0
80398,0
11483,0
55310,0
13686,0
23204,0
2407,0
54697,0
27135,1
63232,1
57804,1
31177,1
8232,1
59570,1
72767,1
81222,1
66248,1
79184,1
76867,1
80104,1
51934,1
36743,1
54663,1
5747,1
16127,1
50985,1
37350,1
50980,1
85717,1
7749,1
46279,1
38377,1
92791,1
50533,1
54690,1
82707,1
86657,1
29421,1
86601,1
64342,1
63803,1
27140,1
17171,1
59903,2
1148,2
51594,2
38392,2
1277,2
31957,2
75869,2
9755,2
74561,2
32822,2
36938,2
85524,2
38596,2
92875,2
83401,2
17108,2
49424,2
68421,2
33526,2
94100,2
81853,2
65463,2
37246,2
74798,2
44714,2
7099,2
67071,2
84407,2
89667,2
87928,2
32850,3
14068,3
18462,3
86684,3
8257,3
3797,3
90692,3
46231,3
77195,3
36931,3
59394,3
37400,3
14385,3
15187,3
37667,3
80675,3
6368,3
64768,3
98183,3
87765,3
89905,3
75764,3
26539,3
76660,3
5898,3
21272,3
100,3
31518,3
63819,3
43216,3
89970,3
60219,3
18071,3
67735,3
86221,3
41649,4
12455,4
78833,4
98298,4
51935,4
19720,4
84023,4
8861,4
89309,4
91756,4
33787,4
1391,4
46296,4
395,4
73008,4
12252,4
59284,4
80867,4
40686,4
6152,4
20154,4
63221,4
9827,4
59422,4
95860,4
31919,4
7389,4
90075,4
64047,4
65932,4
77091,4
31368,4
92497,4
47628,4
57672,5
90599,5
53929,5
84844,5
95241,5
24631,5
24914,5
63479,5
66917,5
83607,5
80417,5
48541,5
15157,5
92978,5
60996,5
62698,5
78863,5
77050,5
24143,5
29745,5
26548,5
2188,5
33811,5
7339,5
62631,5
73696,5
88756,5
60963,5
58905,5
31394,5
63286,5
66074,5
43871,5
22428,5
92993,5
57187,5
69075,5
12452,5
81053,5
37984,5
33761,5
78655,5
13199,5
39421,5
19246,5
41335,5
47094,5
65986,5
53687,5
81110,5
28164,6
16271,6
71796,6
69017,6
92698,6
74696,6
87590,6
7768,6
3490,6
40632,6
26183,6
56404,6
42497,6
67754,6
72618,6
15415,6
48381,6
97369,6
48487,6
16219,6
61728,6
94146,6
26323,6
17620,6
44470,6
75236,6
80990,6
86525,6
52666,6
30638,6
8925,6
29544,6
50987,6
84232,6
20838,6
13529,6
804,6
12280,6
45232,6
4004,6
64704,6
13531,6
13169,6
39795,6
96401,6
8992,6
74959,6
55798,6
85222,6
51374,6
18496,6
70979,6
21550,6
60647,6
21757,7
84298,7
95067,7
7362,7
57154,7
31408,7
63325,7
7870,7
8512,7
41800,7
74403,7
8249,7
61748,7
37922,7
46116,7
34239,7
70374,7
57743,7
94481,7
69175,7
54938,7
18854,7
95862,7
50580,7
4754,7
47954,7
21923,7
99615,7
83664,7
71025,7
45400,7
71330,7
52150,7
77724,7
82120,7
80453,7
50873,7
31033,7
175,7
57068,7
50502,7
18777,7
65000,7
7673,7
56337,7
45129,7
93268,7
93094,7
87017,7
81208,7
69169,8
53748,8
8471,8
30906,8
87946,8
52381,8
95172,8
30984,8
65750,8
32122,8
19059,8
39919,8
12572,8
64129,8
61272,8
48104,8
30439,8
84765,8
57987,8
61663,8
75661,8
26142,8
38747,8
28496,8
72309,8
74241,8
31535,8
73909,8
18407,8
6635,8
70467,8
70561,8
69422,8
19544,8
69738,8
73420,8
43717,9
93815,9
44436,9
93782,9
61468,9
62257,9
26393,9
81818,9
78126,9
38366,9
13751,9
27834,9
3595,9
89329,9
12264,9
42488,9
53263,9
63514,9
86785,9
34507,9
93778,9
64387,9
92516,9
70804,9
69338,9
75644,9
49909,9
58291,9
80514,9
68007,9
90092,9
85218,9
22002,9
9099,9
71168,9
94870,9
17722,9
11721,9
93425,9
85127,9
59961,9
86887,9
37729,10
59693,10
10547,10
30684,10
22486,10
86877,10
97910,10
2173,10
59664,10
70781,10
55130,10
55928,10
36477,10
41663,10
77770,10
60833,10
2801,10
75962,10
38526,10
56059,10
35399,10
89074,10
3121,10
65489,10
20873,10
96582,10
47087,10
75786,10
43083,10
71571,10
48376,10
17282,10
87993,10
79206,10
15994,10
62854,11
87535,11
4851,11
99695,11
62487,11
46299,11
11358,11
36537,11
71308,11
5362,11
48816,11
92899,11
23054,11
16835,11
19026,11
19586,11
2764,11
48980,11
34253,11
78772,11
93721,11
28247,11
60931,11
99535,11
1866,11
99181,11
88380,11
84358,11
59672,11
72898,11
37431,11
36259,11
70590,11
43675,11
77786,11
29278,11
37519,11
4123,11
11877,11
83408,11
11921,11
42049,11
68780,11
8815,11
30515,11
14578,11
5644,11
59196,11
44357,11
43692,11
23807,11
40730,11
69505,11
33669,11
63416,11
17391,11
55026,11
41034,11
68617,11
26916,11
27903,11
67195,11
96376,12
4834,12
38352,12
7080,12
99707,12
14787,12
3225,12
86688,12
73257,12
58362,12
17111,12
13286,12
22935,12
40722,12
51596,12
69331,12
96856,12
92826,12
15339,12
33649,12
90051,12
97068,12
22348,12
85922,12
5208,12
81845,12
13343,12
9725,12
45703,12
46245,12
83146,12
18408,12
54440,12
60850,12
70680,12
21105,12
52990,12
94767,12
81683,12
51719,13
61256,13
50185,13
41178,13
88138,13
12745,13
78971,13
54547,13
83808,13
14206,13
89203,13
68902,13
96704,13
18067,13
347,13
70635,13
23380,13
42779,13
92086,13
65045,13
15391,13
20334,13
20898,13
26869,13
73484,13
35906,13
65738,13
61379,13
169,13
59601,13
43862,13
37539,13
65177,13
15968,13
80241,13
39888,13
99455,13
97516,14
33551,14
37142,14
5712,14
62435,14
94730,14
64825,14
90979,14
34833,14
42986,14
32779,14
43002,14
14601,14
91669,14
43358,14
13305,14
84588,14
91908,14
28261,14
5600,14
9954,14
63695,14
55328,14
97648,14
83036,14
39162,14
18282,14
35635,14
48967,14
55330,14
47390,14
71845,14
29523,14
65386,14
76926,14
72098,14
33921,14
2027,14
91049,14
63510,14
61570,14
34927,14
25731,14
33492,14
78740,14
13988,14
85924,15
61451,15
92128,15
85110,15
92853,15
28138,15
78066,15
49732,15
59838,15
46743,15
82869,15
22323,15
41133,15
63069,15
27429,15
26111,15
75200,15
64922,15
35915,15
13328,15
14605,15
40301,15
40622,15
63355,15
70005,15
61462,15
9799,15
90769,15
7499,15
65336,15
66834,15
47391,15
6279,15
14228,15
98921,15
10315,15
17919,15
4280,15
97491,15
51427,15
39053,15
98642,15
20699,15
52533,15
31210,15
46513,15
3783,15
42676,15
67268,15
26191,15
68814,15
21280,15
2410,16
42457,16
81409,16
70434,16
24809,16
24530,16
23929,16
42394,16
81940,16
38589,16
69914,16
65577,16
59428,16
20589,16
81622,16
8127,16
36391,16
18319,16
39815,16
7668,16
72205,16
14645,16
89978,16
61216,16
83089,16
78106,16
68645,16
18485,16
61500,16
37451,16
37364,16
14210,16
71935,16
77794,16
41555,16
39340,16
11588,16
16253,16
92352,16
79903,16
54154,17
99785,17
72991,17
59054,17
60549,17
68995,17
77688,17
59476,17
76394,17
