GiftId,TripId
49424,0
68421,0
46710,0
82858,0
15637,0
4800,0
54679,0
56740,0
90956,0
85985,0
71367,0
99700,0
65901,0
48723,0
13819,0
21806,0
54609,0
72982,0
91496,0
4617,0
95684,0
63778,0
36319,0
51798,0
23230,0
22506,1
33601,1
4401,1
49713,1
93035,1
35261,1
51721,1
14711,1
66271,1
4068,1
8504,1
96985,1
74488,1
23340,1
20745,1
18097,1
23399,1
64894,1
29443,1
7445,1
54335,1
42688,1
91151,1
97812,1
78857,1
32903,1
47072,1
99080,1
79037,1
24457,1
97030,1
38259,1
27914,1
81182,1
55900,1
33453,1
94993,2
43464,2
74263,2
90562,2
11545,2
59525,2
68888,2
55583,2
96431,2
1478,2
64765,2
36848,2
96259,2
26373,2
40010,2
97953,2
94855,2
955,2
71207,2
52992,2
28982,2
8292,2
43644,2
66318,2
68250,2
68522,2
39729,2
22390,2
40419,2
70371,3
9406,3
6423,3
84407,3
1340,3
90804,3
83521,3
49099,3
30303,3
17658,3
37017,3
11048,3
23838,3
1936,3
70496,3
32948,3
55636,3
49672,3
43249,3
43291,3
10211,3
23781,3
6148,3
22449,3
11097,3
14267,3
15229,3
8794,3
29963,3
78439,3
84800,3
99291,4
5157,4
2713,4
94355,4
36206,4
54865,4
24421,4
92082,4
57755,4
96917,4
14748,4
25826,4
47625,4
34822,4
30846,4
77546,4
55593,4
53185,4
91680,4
77635,4
86412,4
98859,5
71323,5
20703,5
28187,5
2793,5
84525,5
96546,5
69213,5
13758,5
54922,5
75216,5
58095,5
86224,5
11145,5
19871,5
27661,5
4315,5
8577,5
47223,5
59864,5
98505,5
99432,5
27287,5
96531,5
51931,5
92574,5
28337,5
88106,5
89157,5
76871,5
13531,6
98658,6
99702,6
83707,6
4556,6
55744,6
75440,6
35096,6
54535,6
54690,6
85543,6
66657,6
29544,6
95194,6
84561,6
54558,6
28453,6
5135,6
25525,6
1864,6
63582,6
45874,6
45618,6
60124,6
31638,6
82481,6
58021,6
65712,6
32316,6
42700,6
74121,6
41582,6
81970,6
30585,6
83442,6
44708,6
86411,6
72933,6
9247,6
4670,6
50,6
5084,6
93508,6
71796,7
31394,7
72767,7
59570,7
33832,7
58215,7
24409,7
1561,7
85875,7
37799,7
8106,7
12396,7
58300,7
79164,7
86306,7
64345,7
42945,7
62201,7
79581,7
81554,7
96738,7
9340,7
9479,7
98359,7
48717,7
26482,7
36989,7
24424,7
41003,7
43931,7
76579,7
6108,7
18785,7
5398,7
14072,7
92887,7
10190,7
63836,7
69346,7
8232,8
88348,8
3222,8
11965,8
99415,8
51240,8
68363,8
96802,8
76784,8
50240,8
88235,8
84884,8
31132,8
8677,8
21844,8
43978,8
40564,8
20020,8
50625,8
12148,8
16204,8
97693,8
15566,8
51220,8
45338,8
54400,8
82224,8
72269,8
10925,8
50920,8
96305,8
65540,8
18563,8
34098,9
64473,9
78642,9
59738,9
26220,9
57642,9
57268,9
95986,9
26837,9
34437,9
37672,9
10668,9
8953,9
64892,9
94071,9
5263,9
80511,9
68586,9
81519,9
66520,9
87123,9
48203,9
42518,9
43701,9
72057,9
80657,9
9831,9
76202,9
64162,9
7688,9
36650,9
17156,9
84196,9
81266,9
20837,9
91235,9
5316,9
50068,9
75747,9
20507,9
10300,9
82387,9
2110,9
64727,9
85924,10
78066,10
9004,10
46299,10
11358,10
36537,10
59850,10
94642,10
19504,10
30531,10
42208,10
33537,10
45714,10
55329,10
95260,10
9296,10
40740,10
47095,10
75301,10
77109,10
16816,10
12083,10
52879,10
98707,10
3458,10
75069,10
38733,10
59959,10
60253,10
33068,10
18647,10
22163,10
49773,10
18781,10
6566,10
81961,10
32286,10
19148,10
24339,10
3367,10
38761,10
51895,10
8333,10
87892,10
67621,10
87564,10
46622,10
27598,10
2157,10
74317,10
62830,10
45228,10
53226,10
33669,11
31408,11
82869,11
40196,11
15502,11
34528,11
16835,11
19586,11
19026,11
75376,11
48980,11
93721,11
1866,11
99535,11
57259,11
28437,11
94571,11
11997,11
9080,11
47786,11
94581,11
45594,11
10888,11
7720,11
60156,11
67314,11
79019,11
80572,11
54995,11
36849,11
49504,11
46411,11
89571,11
35506,11
19531,11
42777,11
97293,11
6907,11
76464,11
50557,11
57875,11
199,11
42742,11
78833,12
32779,12
94537,12
39919,12
59601,12
61272,12
93645,12
7854,12
95302,12
90711,12
99893,12
9267,12
86333,12
11338,12
40049,12
23652,12
32345,12
82746,12
59211,12
785,12
75112,12
69687,12
74138,12
25182,12
44333,12
86747,12
89781,12
15312,12
94451,12
39497,12
27831,12
83030,12
13000,12
1163,12
74351,12
7497,12
73257,13
86877,13
83607,13
92978,13
60996,13
62698,13
3121,13
89074,13
94870,13
77794,13
17722,13
59961,13
71168,13
93425,13
20873,13
65489,13
85218,13
22002,13
54440,13
78106,13
87928,14
74561,14
85524,14
38596,14
17108,14
92875,14
83401,14
15956,14
26973,14
14398,14
98743,14
41347,14
33412,14
94426,14
83826,14
89543,14
76902,14
60819,14
64700,14
88339,14
23271,14
4848,14
39421,15
12452,15
40632,15
26183,15
7768,15
37984,15
57187,15
22428,15
23224,15
54345,15
35577,15
62107,15
4505,15
44975,15
52518,15
49556,15
72367,15
56339,15
75281,15
41168,15
8420,15
60178,15
53192,15
70398,15
10281,15
67054,15
67084,15
70485,15
45102,15
3094,15
40467,15
79898,15
90610,15
72565,15
73211,15
90315,15
99873,15
84979,15
13933,15
17220,15
22459,15
15822,15
92022,15
16677,15
87387,15
69236,15
36988,15
69218,15
50783,15
81080,15
16271,16
81222,16
19653,16
17387,16
49224,16
51023,16
22985,16
1969,16
3332,16
80507,16
63967,16
30689,16
92271,16
69133,16
4730,16
92169,16
96477,16
27363,16
13601,16
87884,16
15808,16
11288,16
91134,16
40056,16
39474,16
14066,16
60581,16
50622,16
90772,16
97834,16
3982,16
25467,16
53958,16
85586,16
54028,16
41259,16
80191,16
14968,17
57803,17
14992,17
15683,17
75330,17
34831,17
34251,17
55088,17
24549,17
3501,17
34122,17
1911,17
21159,17
44224,17
62708,17
94677,17
18969,17
82180,17
98915,17
91239,17
59463,17
11632,17
76860,17
60609,17
74639,17
54183,17
82256,17
76637,17
65971,17
23629,17
65846,17
82241,17
21165,17
23756,17
49797,17
91581,17
63325,18
46191,18
25761,18
18496,18
59196,18
13328,18
75200,18
55997,18
14228,18
10315,18
98921,18
17919,18
20699,18
65336,18
66834,18
98642,18
88380,18
33839,18
86120,18
64006,18
55580,18
93692,18
43796,18
51370,18
88212,18
16963,18
74000,18
5808,18
22411,18
22409,18
34527,18
29907,18
20952,18
36741,18
32424,18
33498,18
53893,18
80071,18
69901,18
94332,18
26960,18
6266,18
81933,18
86070,18
83649,18
75644,19
61216,19
43843,19
1204,19
69357,19
18560,19
2727,19
68269,19
91030,19
61624,19
83873,19
76690,19
23407,19
95663,19
77363,19
75225,19
43846,19
64380,19
73022,19
22548,19
72391,19
1489,19
49154,19
70298,19
99682,19
78665,19
42302,19
40933,19
84880,19
43835,19
89176,19
39571,19
12781,19
61458,19
55965,19
58535,19
60746,19
75823,19
59778,19
88792,19
41394,19
53194,19
94747,19
62896,19
71903,19
8888,19
49391,19
23538,19
60104,19
91366,19
63696,19
48217,19
21428,19
98479,19
99783,19
7181,19
17769,19
11309,19
86892,19
15724,19
76762,19
2410,20
89309,20
91908,20
46231,20
41925,20
49405,20
7351,20
6635,20
58804,20
81412,20
80674,20
26806,20
96394,20
73152,20
40645,20
30952,20
90878,20
83168,20
11654,20
86493,20
54893,20
12896,20
72264,20
23386,20
41860,20
3931,20
56940,20
86627,20
66866,20
67914,20
4976,20
857,20
61747,20
83042,20
86327,20
90405,20
95778,20
24965,20
66835,20
23406,20
62251,20
84267,20
64336,20
44666,20
33176,20
93025,21
73630,21
41996,21
66008,21
99457,21
26161,21
24708,21
7852,21
78336,21
9132,21
51694,21
79156,21
84000,21
98522,21
10506,21
62933,21
60166,21
62870,21
71384,21
11683,21
70644,21
68825,21
18907,21
49586,21
1633,21
85361,21
9968,21
4241,21
15926,21
94502,21
9795,22
84357,22
87284,22
71696,22
71292,22
96937,22
14765,22
175,22
40447,22
52162,22
22748,22
61221,22
97098,22
79794,22
63650,22
63861,22
40019,22
355,22
45894,22
11111,22
72353,22
22300,22
23453,22
89388,22
22936,22
61054,22
42817,22
75685,22
63341,22
11984,22
84478,22
89297,22
99250,22
31033,22
76088,22
87668,22
76530,22
71330,22
42049,22
81110,23
71571,23
88927,23
91104,23
62443,23
51599,23
32287,23
78764,23
433,23
82736,23
48136,23
73087,23
29512,23
11348,23
24385,23
21721,23
61370,23
11151,23
98937,23
4206,23
54318,23
10538,23
64165,23
70088,23
53907,23
18765,23
65767,23
10699,23
93531,23
27250,23
62808,23
33653,23
44417,23
25606,23
87053,23
41614,23
68619,23
37579,23
48830,23
92497,100
58362,100
17111,100
13286,100
16253,100
60850,100
97910,100
56059,100
78863,100
75786,100
35399,100
47087,100
77050,100
96582,100
71935,100
85127,100
6599,100
77508,100
66260,100
10918,100
74528,100
93686,100
15662,100
46281,100
79952,100
28088,100
61584,100
19359,100
72205,101
13609,101
64210,101
92172,101
22798,101
10799,101
7629,101
71293,101
40401,101
17191,101
45555,101
90973,101
82090,101
80261,101
19083,101
32056,101
95988,101
4688,101
22185,101
47299,101
2273,101
57297,101
71162,101
20909,101
90918,101
25815,101
64912,101
32429,101
99396,101
56960,101
53890,101
25200,101
75637,101
24211,101
51714,101
43914,101
37954,101
2523,101
60302,101
29906,101
8411,101
36391,102
26571,102
51129,102
88241,102
40465,102
6596,102
93062,102
70878,102
52892,102
86068,102
95418,102
50397,102
89696,102
85377,102
37529,102
79424,102
4636,102
66880,102
23085,102
46503,102
84197,102
14651,102
35775,102
68843,102
32506,102
2779,102
35092,102
780,102
62271,102
72031,102
57141,102
7387,103
48053,103
1630,103
16937,103
99153,103
73744,103
74809,103
46358,103
76749,103
11548,103
24253,103
72417,103
27698,103
78120,103
97136,103
71180,103
60606,103
68354,103
56273,103
94987,103
33450,103
54597,103
68126,103
63906,103
12710,103
24616,103
40830,103
28569,103
63471,103
76585,103
6769,103
80092,103
67085,103
44759,103
78587,103
70946,103
60798,103
92999,103
55271,103
31339,103
66809,103
39850,103
47225,103
60336,103
2922,103
3936,103
67444,104
17970,104
