GiftId,TripId
64014,0
53547,0
100,0
75764,0
19544,0
87765,0
5898,0
73420,0
69422,0
50942,0
70561,0
70467,0
6635,0
7351,0
49405,0
44247,0
73909,0
71914,0
6882,0
61272,0
59601,0
43862,0
12572,0
39919,0
19059,0
64129,0
89319,0
68448,0
79487,0
45099,0
53191,0
97648,0
71845,0
34027,0
86180,0
38662,0
94730,0
15968,0
62435,0
49231,0
97516,0
33551,0
37142,0
5712,0
32850,0
68645,1
78106,1
79903,1
68007,1
94767,1
83089,1
69338,1
86785,1
34507,1
93778,1
64387,1
92516,1
70804,1
52990,1
61216,1
80514,1
89978,1
7668,1
14645,1
72205,1
75644,1
39815,1
18319,1
36391,1
21272,1
31518,1
6368,1
89905,1
98183,1
69738,1
80675,1
37667,1
14385,1
86221,1
67735,1
37400,1
46296,1
23929,1
24530,1
24809,1
70434,1
81409,1
89309,1
91049,1
19720,1
55310,1
78740,1
63510,2
33492,2
72098,2
76926,2
63221,2
39162,2
2027,2
33921,2
29523,2
84023,2
8861,2
65386,2
13988,2
34927,2
54108,2
25731,2
22512,2
80241,2
80398,2
97441,2
55661,2
9127,2
6008,2
15371,2
99455,2
69929,2
88958,2
39888,2
79586,2
49099,2
7099,2
45982,2
82756,2
85539,2
60865,2
83521,2
90804,2
1340,2
12745,2
88138,2
95444,2
41178,2
50185,2
61256,2
51719,2
21550,3
44357,3
60647,3
9004,3
55026,3
50730,3
13169,3
8992,3
96401,3
52666,3
59218,3
93116,3
1690,3
27140,3
57717,3
5621,3
74421,3
63803,3
63142,3
86451,3
43621,3
34253,3
93721,3
99535,3
1866,3
39026,3
46189,3
56846,3
71584,3
5536,3
76363,3
4774,3
42152,3
17171,3
33537,3
30638,3
57997,3
39241,3
87520,3
13579,3
54535,3
84593,3
35096,3
75440,3
55744,3
31761,3
50987,3
16127,3
5747,3
50985,3
36743,3
51934,3
80104,3
67754,3
42497,3
15994,3
58905,3
60963,3
96376,4
99707,4
77091,4
65932,4
43717,4
31368,4
64047,4
7389,4
95860,4
9827,4
59422,4
81940,4
6152,4
1391,4
9954,4
64596,4
28261,4
84588,4
5600,4
40410,4
57602,4
35635,4
83036,4
55328,4
68018,4
24151,4
3975,4
52934,4
73262,4
17029,4
34414,4
86936,4
87946,4
30906,4
69504,4
62834,4
35536,4
61608,4
76960,4
24671,4
6423,4
36655,4
71376,4
23531,4
39168,4
77527,4
43025,4
57448,4
4151,4
48967,5
