GiftId,TripId
14068,0
41649,0
97516,0
49231,0
94730,0
80241,0
22512,0
23964,0
66347,0
75550,0
76679,0
56035,0
28321,0
22392,0
30996,0
95172,0
14206,0
68018,0
53191,0
45099,0
65750,0
32122,0
23380,0
20334,0
20898,0
169,0
61272,0
6882,0
40835,0
41925,0
395,0
14294,0
59601,0
43862,0
61379,0
26869,0
79487,0
95128,0
55328,0
33658,0
17134,0
30984,0
66961,0
24151,0
37539,0
52934,0
88958,0
99455,0
15371,0
38352,1
4834,1
7080,1
57672,1
53929,1
90599,1
62257,1
26393,1
81818,1
9725,1
78126,1
45703,1
18408,1
38366,1
95241,1
33649,1
22348,1
13751,1
27834,1
3595,1
14645,1
58291,1
89329,1
53263,1
42488,1
63514,1
18485,1
37451,1
94767,1
68007,1
79903,1
68645,1
78106,1
41555,1
92826,1
63479,1
97068,1
90051,1
89970,1
57448,2
43025,2
53748,2
8471,2
30906,2
24671,2
6423,2
84407,2
95444,2
50185,2
61256,2
20092,2
41178,2
88138,2
74561,2
87928,2
44714,2
37246,2
74945,2
4151,3
77527,3
39168,3
23531,3
61608,3
76960,3
12745,3
1340,3
90804,3
85539,3
83521,3
32822,3
36938,3
38596,3
67071,3
89667,3
9406,3
69504,3
87946,3
10217,3
70371,3
51719,3
54697,4
12455,4
86684,4
98298,4
51935,4
8257,4
13988,4
6739,4
8426,4
14601,4
18602,4
80351,4
75285,4
63695,4
57602,4
68448,4
89319,4
64129,4
19059,4
39919,4
12572,4
49922,4
48104,4
42779,4
72309,4
61663,4
30439,4
57987,4
71914,4
73909,4
44247,4
76598,4
6635,4
7351,4
49405,4
18407,4
85741,4
86870,4
84765,4
75661,4
28496,4
15391,4
73484,4
72935,4
20080,4
64047,5
31368,5
43717,5
44436,5
93815,5
93782,5
61468,5
63819,5
13343,5
36391,5
18319,5
39815,5
75644,5
61216,5
89978,5
7668,5
80514,5
52990,5
69338,5
70804,5
92516,5
86785,5
34507,5
93778,5
83089,5
72205,5
18071,5
85922,5
46245,5
83146,5
43216,5
24631,5
60219,5
81683,5
5208,5
78066,6
9004,6
46299,6
11358,6
36537,6
13169,6
94642,6
56788,6
30630,6
23493,6
85131,6
19586,6
19026,6
63142,6
86451,6
43621,6
5621,6
71584,6
56846,6
75376,6
48980,6
78772,6
34253,6
47391,6
6279,6
65336,6
66834,6
98642,6
88424,6
70374,6
59672,6
69175,6
57743,6
72898,6
37431,6
36259,6
64604,6
70590,6
4123,6
37519,6
11877,6
355,6
45894,6
11111,6
72353,6
57757,6
22300,6
63861,6
63650,6
40019,6
71330,6
42049,6
50873,6
67659,6
8815,6
2764,6
41034,6
55997,6
68617,6
64342,6
15502,6
50730,6
59196,6
67268,6
18496,6
51374,6
55026,6
62487,6
73537,6
37729,7
59693,7
10547,7
14787,7
30684,7
22486,7
48541,7
15157,7
70680,7
59664,7
11588,7
70781,7
55130,7
55928,7
21105,7
36477,7
60833,7
2801,7
75962,7
38526,7
41663,7
43083,7
89074,7
94870,7
3121,7
17722,7
59961,7
71168,7
93425,7
11721,7
90092,7
14210,7
64387,7
12264,7
49909,7
61500,7
92352,7
54440,7
80417,7
60850,7
2173,7
62854,7
87535,7
64704,7
4004,7
4851,7
99695,7
66875,7
2895,7
49732,7
60647,7
44357,7
26191,7
25761,7
70979,7
63416,7
40730,7
85924,7
78740,8
55310,8
19720,8
91049,8
3797,8
43358,8
84588,8
77195,8
1391,8
46296,8
67735,8
86221,8
14385,8
15187,8
37667,8
80675,8
19544,8
98183,8
87765,8
89905,8
6368,8
31518,8
64768,8
26539,8
76660,8
5898,8
73420,8
69422,8
50942,8
38317,8
70561,8
70467,8
29518,8
74241,8
65045,8
59284,8
73008,8
3946,8
39162,8
63510,8
99707,9
90075,9
81845,9
84844,9
24914,9
96856,9
69331,9
15339,9
66917,9
86877,9
83607,9
92978,9
60996,9
97910,9
56059,9
62698,9
78863,9
35399,9
75786,9
47087,9
77050,9
96582,9
71571,9
48376,9
29745,9
24143,9
2188,9
33811,9
26548,9
7339,9
17282,9
81110,9
85127,9
71935,9
77794,9
20873,9
65489,9
22002,9
85218,9
37364,9
9099,9
77770,9
86887,9
39340,9
16253,9
16271,10
28164,10
47094,10
56404,10
40632,10
3490,10
76867,10
72618,10
15415,10
48381,10
48487,10
46279,10
16219,10
38377,10
61728,10
37350,10
94146,10
26323,10
17620,10
44470,10
29544,10
66657,10
39241,10
57997,10
96942,10
80990,10
43820,10
29185,10
30638,10
33537,10
17171,10
42152,10
1690,10
16835,10
34528,10
92899,10
23054,10
21174,10
48816,10
22120,10
86525,10
52666,10
59218,10
75236,10
87520,10
13579,10
54535,10
50533,10
85543,10
54690,10
92791,10
82707,10
54663,10
97369,10
42497,10
13199,10
15994,10
78655,10
53687,10
26183,10
12452,10
39421,10
13531,11
98658,11
99702,11
20838,11
90530,11
27964,11
3098,11
17414,11
73300,11
96401,11
16010,11
19504,11
30531,11
42208,11
87079,11
93116,11
4774,11
76363,11
5536,11
46189,11
39026,11
1866,11
99535,11
28247,11
60931,11
99181,11
88380,11
93471,11
94481,11
5644,11
14578,11
30515,11
77786,11
43675,11
18854,11
54938,11
47954,11
4754,11
21923,11
95862,11
50580,11
77724,11
82120,11
83664,11
11921,11
71025,11
52150,11
45400,11
83408,11
29278,11
68780,11
40774,11
84358,11
34239,11
46116,11
51427,11
39053,11
52533,11
20699,11
9799,11
3783,11
17919,11
93721,11
74421,11
63803,11
57717,11
27140,11
8925,11
74959,11
52804,11
11745,11
7749,11
85717,11
29421,11
13529,11
804,11
12280,11
38392,12
68421,12
81853,12
31957,12
9760,12
6230,12
17108,12
92875,12
83401,12
7099,12
45982,12
82756,12
49099,12
79586,12
39888,12
60865,12
86180,12
42986,12
34927,12
11483,12
64825,12
9127,12
6008,12
34414,12
74798,12
33526,12
65463,12
1148,13
59903,13
51594,13
58170,13
49424,13
1277,13
94100,13
75869,13
85524,13
9755,13
31980,13
73262,13
3975,13
34027,13
71845,13
97648,13
70195,13
53326,13
94537,13
83036,13
35635,13
40410,13
5600,13
64596,13
9954,13
12252,13
36931,13
59394,13
80867,13
37400,13
40686,13
59428,13
65577,13
42394,13
46231,13
28261,13
48967,13
43002,13
55330,13
47390,13
69169,14
3319,14
52381,14
97441,14
55661,14
17029,14
69929,14
78971,14
54547,14
83808,14
89203,14
68902,14
34218,14
347,14
96704,14
18067,14
70635,14
35906,14
49228,14
65738,14
92086,14
38747,14
26142,14
31535,14
55189,14
62247,14
76907,14
58744,14
5183,14
70530,14
34957,14
6123,14
69738,14
75764,14
81622,14
20589,14
21272,14
100,14
13708,14
8127,14
53547,14
64014,14
31919,14
90332,14
67622,14
9827,14
59422,14
27135,15
63232,15
62631,15
73696,15
88756,15
57804,15
66074,15
43871,15
8232,15
59570,15
72767,15
81222,15
74696,15
66248,15
87590,15
92698,15
19246,15
37984,15
22428,15
79184,15
67754,15
80104,15
87993,15
51934,15
50985,15
84593,15
35096,15
75440,15
55744,15
31761,15
86601,15
