GiftId,TripId
2785,0
84197,0
24498,0
20378,0
43260,0
43354,0
6357,0
2509,0
13065,0
36737,0
9277,0
11475,0
26019,0
57048,0
51475,0
76481,0
90335,0
89507,0
70484,0
39134,0
76918,0
93740,0
66770,0
19170,0
80501,0
80797,0
38298,0
51823,0
55490,0
7627,0
46215,0
73104,0
94542,0
99355,0
41135,0
56826,0
73982,0
87516,0
7621,0
80261,0
23579,0
55895,0
70298,0
72024,0
92051,0
17138,0
43812,0
23926,0
84956,0
18085,0
79183,0
30133,0
84132,0
25069,0
47684,0
2900,0
20250,0
14651,0
48701,0
32972,0
91215,0
12737,0
53883,0
49263,0
18701,0
95361,0
50676,0
47155,0
95073,0
95165,0
14124,0
74639,0
43686,1
59793,1
96788,1
86412,1
93513,1
49114,1
94319,1
60609,1
76860,1
85856,1
21744,1
99959,1
13476,1
78608,1
72835,1
33674,1
23097,1
70883,1
13304,1
19920,1
49910,1
27680,1
32432,1
7986,1
61515,1
33216,1
50802,1
85094,1
72969,1
91668,1
41731,1
74522,1
70106,1
28855,1
54928,1
83363,1
22742,1
33825,1
72349,1
34719,1
13821,1
73160,1
28458,1
13824,1
61047,1
30362,1
13120,1
23683,1
70981,1
22345,1
32052,1
62875,1
9504,1
24064,1
14430,1
64176,1
46221,1
33335,1
5556,1
80720,1
62243,1
29970,1
35787,1
26242,1
96086,1
42128,1
22174,1
94010,1
81895,1
27831,2
80790,2
66569,2
83937,2
18624,2
72976,2
3768,2
31495,2
48156,2
31355,2
25984,2
46649,2
26953,2
61958,2
80284,2
46096,2
44836,2
51100,2
87713,2
62543,2
47971,2
1795,2
18315,2
73234,2
28317,2
64141,2
91582,2
16550,2
26766,2
35496,2
46895,2
23044,2
14285,2
45106,2
9085,2
11961,2
67948,2
29724,2
86556,2
55767,2
54923,2
18918,2
6140,2
49153,2
62406,2
56940,2
31813,2
8988,2
9841,2
43064,2
71933,2
74199,3
8969,3
18536,3
50350,3
88214,3
49555,3
77260,3
51991,3
5222,3
31367,3
27113,3
81738,3
24019,3
816,3
35411,3
73725,3
67297,3
27250,3
93531,3
78533,3
20949,3
85323,3
60481,3
85116,3
63460,3
83325,3
37989,3
26910,3
91319,3
79607,3
16430,3
54127,3
82153,3
30024,3
53652,3
15990,3
93197,3
83943,3
23133,3
19678,3
61856,3
84810,3
70870,3
76132,3
92511,3
1700,3
37318,3
83924,3
11234,3
57976,3
67975,3
88824,3
38034,3
52269,3
35924,3
55258,3
87173,3
51330,3
73274,3
14958,3
82304,3
20169,3
252,3
10932,3
61951,3
33399,3
59294,3
39197,3
23340,3
1862,3
48554,3
82956,3
76299,3
61111,3
90753,3
14006,4
95467,4
14670,4
87679,4
47217,4
78405,4
74488,4
14409,4
56853,4
91576,4
84877,4
61004,4
61326,4
49154,4
28327,4
86905,4
82090,4
19641,4
79364,4
88270,4
8237,4
99226,4
58351,4
73518,4
69362,4
35694,4
17610,4
89098,4
61356,4
73637,4
99986,4
16972,4
66967,4
65767,4
69652,4
8795,4
4111,4
11863,4
10699,4
34630,4
15689,4
47247,4
77249,4
78278,4
15290,4
15051,4
32664,4
53591,4
55416,4
21850,4
67112,4
96508,4
42796,4
58634,4
3248,4
18194,4
21041,4
79896,4
69568,4
43133,4
61207,4
46478,4
29143,4
89004,4
28274,4
90973,4
45555,4
97730,4
8543,4
99833,4
49947,5
97295,5
40443,5
31252,5
47398,5
7539,5
35752,5
41283,5
89361,5
8028,5
76517,5
13753,5
45931,5
96985,5
46503,5
59424,5
78690,5
78638,5
62059,5
98213,5
86151,5
23572,5
37845,5
67429,5
5864,5
96056,5
47849,5
48256,5
52739,5
94865,5
21912,5
62451,5
60652,5
26452,5
75909,5
77635,5
91680,5
53185,5
55593,5
32041,5
37947,5
11632,5
67316,5
31062,5
89048,5
22153,5
90554,5
2899,5
99012,5
78521,5
43918,5
41585,5
20018,5
4535,5
87397,5
85309,5
72560,5
18414,5
95841,5
18795,5
84234,5
10487,5
80589,5
74136,5
71293,6
22728,6
63336,6
76737,6
40907,6
65787,6
77439,6
19511,6
63250,6
66880,6
77500,6
35083,6
40547,6
56055,6
80210,6
87260,6
71334,6
98606,6
74076,6
31774,6
14190,6
26653,6
8666,6
96303,6
75569,6
63945,6
24268,6
39856,6
50901,6
60360,6
41860,6
3931,6
3447,6
26848,6
18082,6
98554,6
47625,6
27157,6
91239,6
13000,6
31482,6
23841,6
77180,6
25240,6
42524,6
58582,6
51326,6
46303,6
97032,6
6504,6
41145,6
45937,6
77004,6
66117,6
9492,6
44142,6
4992,6
73452,6
64551,6
27596,6
41996,6
94856,6
22896,6
7856,6
49287,6
98527,6
80194,6
7138,7
86996,7
94182,7
73054,7
11963,7
89562,7
46771,7
38532,7
5580,7
66676,7
69441,7
50131,7
95994,7
66270,7
30613,7
33908,7
14242,7
70886,7
12059,7
81042,7
48212,7
61106,7
18147,7
42084,7
5616,7
29932,7
6600,7
71182,7
78777,7
21135,7
15089,7
11499,7
56631,7
17191,7
22499,7
50374,7
73186,7
43425,7
63844,7
36065,7
10909,7
8504,7
23085,7
66558,7
32161,7
24364,7
4832,7
19896,7
31241,7
16036,7
56665,7
52010,7
7963,7
21070,7
92832,7
13247,7
10775,7
51610,7
17839,7
45490,7
77546,7
30846,7
34822,7
30437,7
59463,7
1163,7
74351,7
60919,7
63959,7
