GiftId,TripId
56075,0
43812,0
20169,0
88270,0
5222,0
31367,0
66967,0
85323,0
36737,0
13065,0
2509,0
6357,0
27250,0
99790,0
91840,0
83442,0
44708,0
23315,0
199,0
76464,0
50557,0
57875,0
39554,0
1490,0
61109,0
41804,0
94288,0
51157,0
32123,0
61364,0
33737,0
42432,0
32200,0
93713,0
3093,0
84974,0
66160,0
90851,0
5532,0
79560,0
15103,0
58841,0
21193,0
35331,0
43219,0
87432,0
355,0
45894,0
11111,0
72353,0
22300,0
63861,0
63650,0
79794,0
40019,0
97098,0
23453,0
61054,0
42817,0
63341,0
84478,0
11984,0
1223,0
10637,1
85314,1
47082,1
776,1
20857,1
54317,1
47074,1
11860,1
22114,1
27450,1
58965,1
7760,1
18327,1
31115,1
97195,1
99986,1
61356,1
816,1
24019,1
76481,1
89507,1
57048,1
51475,1
82153,1
54127,1
16430,1
79607,1
91319,1
26910,1
26019,1
11475,1
37989,1
43354,1
83325,1
73725,1
69652,1
49325,1
19948,1
13125,1
31119,1
29189,1
83602,1
16972,1
65767,1
8795,1
4111,1
11863,1
67297,1
10699,1
93531,1
78533,1
20949,1
60481,1
9277,1
85116,1
63460,1
35411,1
34630,1
73637,1
66270,1
33908,1
69441,1
14734,1
47316,1
96715,1
51917,1
74141,1
54318,1
83689,1
89533,1
60007,1
4206,1
80181,1
98937,1
49872,1
97432,1
84120,1
75810,1
88711,1
81395,1
79540,1
62138,1
7145,1
95339,1
5432,1
27113,2
87516,2
99355,2
51991,2
7627,2
51823,2
70870,2
84810,2
19170,2
61856,2
43260,2
23133,2
83943,2
35694,2
70886,2
17610,2
5580,2
38532,2
66676,2
30613,2
50131,2
25864,2
63817,2
2583,2
98886,2
32055,2
15932,2
14037,2
82379,2
74602,2
15198,2
84135,2
60758,2
97612,2
40501,2
81191,2
58455,2
92825,2
18765,2
53907,2
95994,2
89098,2
49947,2
14242,2
47247,2
15689,2
77249,2
78278,2
15290,2
15051,2
53591,2
53652,2
30024,2
15990,2
93197,2
