GiftId,TripId
31177,6
43871,6
89578,6
33832,6
52098,6
1561,6
37799,6
8106,6
58300,6
79164,6
86306,6
64345,6
42945,6
62201,6
21844,6
79581,6
81554,6
50625,6
12148,6
16204,6
60581,6
15566,6
72269,6
10925,6
74871,6
50920,6
82224,6
51220,6
65540,6
96305,6
26482,6
97693,6
16743,6
33669,7
57154,7
31408,7
82869,7
41133,7
47530,7
16458,7
64686,7
2764,7
34253,7
78772,7
28247,7
60931,7
85184,7
50100,7
27153,7
5052,7
4616,7
30110,7
58878,7
2715,7
47723,7
33521,7
59982,7
44009,7
20883,7
62386,7
5808,7
22411,7
79519,7
123,7
20952,7
36741,7
80071,7
33498,7
51157,7
32123,7
61364,7
33737,7
42432,7
32200,7
93713,7
3093,7
84974,7
66160,7
90851,7
5532,7
79560,7
15103,7
58841,7
43219,7
87432,7
33769,7
73696,10
88756,10
13682,10
45211,10
33820,10
24331,10
52617,10
79198,10
75556,10
91941,10
42864,10
60,10
95567,10
72741,10
12396,10
85586,10
30689,10
69236,10
36988,10
41259,10
54028,10
80191,10
85875,10
74087,10
89363,10
24409,10
58215,10
69075,10
42497,10
69035,11
16713,11
53200,11
9030,11
7119,11
24842,11
31724,11
8964,11
24820,11
20328,11
27102,11
89827,11
46179,11
13303,11
88247,11
80702,11
26889,11
76353,11
56666,11
15067,11
15075,11
2111,11
42309,11
77306,11
90146,11
16820,11
25217,11
91474,11
72310,11
47907,11
4421,11
72297,11
27904,11
77964,11
91278,11
39038,11
9909,11
93760,11
32851,11
62810,11
31268,11
39771,11
3969,11
65306,11
8059,11
67932,11
37908,11
99235,11
71681,11
5783,11
73167,11
69596,11
34771,11
51212,11
26013,11
48154,11
91614,11
45212,11
68421,12
4800,12
99700,12
87276,12
36319,12
98675,12
26457,12
33260,12
28076,12
52588,12
79965,12
22878,12
29470,12
62158,12
41933,12
53583,12
57468,12
94519,12
9919,12
70603,12
42406,12
28195,12
39529,12
12613,12
11809,12
69031,12
23104,12
85511,12
37818,12
66303,12
75678,12
58440,12
52272,12
25169,12
61027,12
43692,15
76394,15
62837,15
67195,15
46935,15
94149,15
18291,15
65462,15
36600,15
23471,15
30038,15
99250,15
84478,15
1223,15
23872,15
8312,15
76625,15
42817,15
61054,15
22936,15
89388,15
23453,15
97098,15
79794,15
63650,15
22300,15
11111,15
45894,15
72353,15
57757,15
86864,15
46061,15
17081,15
56337,15
7673,15
93094,15
93268,15
87017,15
42237,15
62746,15
9666,15
60009,15
60833,16
75962,16
22658,16
21143,16
74528,16
80402,16
69105,16
15662,16
59359,16
97285,16
88323,16
38143,16
8866,16
74958,16
17476,16
56752,16
78081,16
38539,16
24415,16
65944,16
41529,16
31108,16
57027,16
37791,16
57413,16
38532,16
5580,16
14242,16
816,16
37989,16
69,16
30565,16
63502,16
11167,16
6452,16
78075,16
4001,16
86557,16
82370,16
48830,16
37579,16
85323,16
36737,16
15994,17
78655,17
76867,17
9920,17
31089,17
16839,17
79405,17
66885,17
20615,17
75335,17
95500,17
43803,17
36482,17
99817,17
30666,17
41009,17
32652,17
259,17
32707,17
32019,17
80585,17
2558,17
73908,17
54628,17
8823,17
61931,17
265,17
35623,17
20015,17
4864,17
79564,17
7339,18
66768,18
9325,18
40799,18
75518,18
4830,18
45033,18
86758,18
98496,18
72797,18
98548,18
32393,18
39171,18
51782,18
66056,18
34008,18
36290,18
74047,18
99121,18
46204,18
1435,18
25789,18
75752,18
10027,18
13551,18
68442,18
56899,18
46180,18
31172,18
48393,18
81771,18
75649,18
97076,18
91681,18
29046,18
96698,18
83663,19
5885,19
84647,19
44229,19
92156,19
76962,19
12451,19
64415,19
86647,19
62545,19
73081,19
63613,19
38373,19
51660,19
54624,19
30682,19
25568,19
16849,19
81395,19
88711,19
75810,19
19885,19
44679,19
23157,19
98872,19
44843,19
18532,19
84888,19
25211,19
47244,19
32917,19
88404,19
58847,19
46274,19
46771,19
31650,20
80943,20
95137,20
28529,20
64271,20
69686,20
45044,20
6504,20
13120,20
30362,20
20731,20
26846,20
54050,20
57421,20
68224,20
49000,20
57166,20
44386,20
74202,20
87835,20
1351,20
56012,20
27745,20
61499,20
19667,20
55101,20
94086,20
87542,20
15582,20
98890,20
69661,20
73529,20
50247,20
42711,21
34025,21
99228,21
7459,21
63413,21
16716,21
131,21
33978,21
76321,21
4921,21
43822,21
7901,21
61487,21
15384,21
52995,21
27334,21
46355,21
776,21
11081,21
75861,21
51033,21
96651,21
51763,21
84135,21
7760,21
40501,21
58455,21
8795,21
4111,21
11863,21
67297,21
10699,21
93531,21
27250,21
62808,21
33653,21
44417,21
25606,21
20071,21
13065,21
73725,21
97195,21
63817,21
60549,22
68995,22
77688,22
59476,22
21280,22
45656,22
41800,22
33472,22
8249,22
74403,22
21923,22
47954,22
4754,22
77724,22
82120,22
99615,22
80453,22
83664,22
45400,22
52150,22
71025,22
11921,22
83408,22
50873,22
50580,22
95862,22
70590,22
64604,22
4123,22
37519,22
11877,22
42049,22
71330,22
76530,22
31033,22
89297,22
75685,22
40447,22
175,22
62149,22
9933,22
37147,23
69572,23
80013,23
22896,23
96086,23
55854,23
44062,23
35320,23
18813,23
96320,23
75742,23
61414,23
35210,23
18587,23
76471,23
84464,23
13442,23
4061,23
55294,23
29102,23
5271,23
19733,23
46395,23
125,23
47537,23
87042,23
37117,23
62766,23
75589,23
20736,23
59053,23
7395,23
46530,23
18278,23
80770,23
52644,23
94124,23
18528,23
37662,23
59422,24
9827,24
7389,24
59428,24
65577,24
64014,24
53547,24
8127,24
13708,24
26539,24
55925,24
14306,24
51458,24
4405,24
42491,24
34688,24
99477,24
85446,24
83362,24
99642,24
27733,24
90277,24
64553,26
24758,26
81729,26
9365,26
42016,26
11598,26
4248,26
9668,26
59987,26
31833,26
85963,26
86996,26
32536,26
18147,26
21850,26
55416,26
43260,26
93740,26
76918,26
74971,26
