GiftId,TripId
26476,0
55197,0
71373,0
71451,0
48496,0
73180,0
11233,0
17981,0
34531,0
14597,0
85300,0
18847,0
87646,0
63989,0
2271,0
92612,0
65880,0
96515,0
61381,0
89828,0
98691,0
1092,0
69833,0
96065,0
84115,0
32323,0
44478,0
50006,0
68228,0
24346,0
75543,0
79619,0
11239,0
58367,0
94174,0
65239,0
23172,0
88911,0
79850,0
24040,0
48066,0
38387,0
42257,0
24220,0
11430,0
78878,0
21102,0
74286,0
44750,0
88896,0
77190,0
28850,0
12583,0
3968,0
21257,0
92466,0
39361,0
39370,0
84344,0
56692,0
9347,0
85798,0
81026,0
14259,0
92024,0
79528,0
30404,0
77551,0
7209,0
18366,0
82388,0
88693,0
64503,1
27663,1
51022,1
498,1
68124,1
1761,1
11762,1
57022,1
6794,1
86619,1
36105,1
93229,1
2999,1
70035,1
42738,1
97034,1
5717,1
13849,1
45700,1
79704,1
53794,1
99414,1
95197,1
70718,1
50340,1
33276,1
26759,1
17253,1
74310,1
51740,1
27341,1
32478,1
46514,1
70045,1
33810,1
45351,1
60346,1
31587,1
83820,1
99602,1
27569,1
60779,1
13802,1
48836,1
6320,1
14494,1
50187,1
84963,1
98148,1
52567,1
28265,1
39344,1
62957,1
20592,1
50859,1
39751,1
39248,1
12417,1
74912,1
97619,1
65717,1
87379,1
38248,1
85398,2
39997,2
55985,2
80260,2
80695,2
74890,2
55009,2
21415,2
46501,2
27037,2
30273,2
52399,2
19343,2
81564,2
70914,2
86872,2
11154,2
72241,2
37866,2
13131,2
21628,2
4981,2
48431,2
54519,2
61837,2
78361,2
28378,2
53228,2
34500,2
11102,2
32357,2
12688,2
41473,2
68443,2
80043,2
7215,2
29612,2
74634,2
29128,2
72511,2
60298,2
73101,2
28167,2
79948,2
29283,2
15499,2
45771,2
9410,2
74190,2
38116,2
6298,2
25340,2
79645,2
29299,2
55273,2
89651,2
76226,2
74248,2
98553,2
13520,2
66798,2
25166,2
5132,2
1077,2
72798,2
66941,2
33887,2
94875,2
82620,2
76672,2
407,2
60598,2
30215,2
52342,2
42454,2
14423,2
91549,2
55836,2
78464,2
77916,2
92903,2
25420,2
67443,2
37822,2
51799,2
13345,2
76572,2
60871,3
37995,3
97688,3
50669,3
92324,3
80994,3
9848,3
43823,3
47198,3
77210,3
65290,3
7706,3
57021,3
56288,3
59326,3
92055,3
94336,3
34404,3
68395,3
35350,3
35765,3
16118,3
54843,3
3194,3
15400,3
63688,3
71014,3
3293,3
62888,3
73422,3
96390,3
30262,3
12812,3
4678,3
4489,3
58286,3
95996,3
81891,3
57119,3
76711,3
90828,3
46461,3
92362,3
56801,3
8712,3
57353,3
75443,3
28680,3
41562,3
38950,3
43579,3
8339,3
22701,3
41433,3
83244,3
9156,3
28472,3
73634,3
36541,3
56407,3
68190,3
2734,3
71447,3
43039,3
4096,3
60357,3
45628,3
79112,3
41496,3
56525,3
39384,3
19650,3
21680,3
52919,3
37638,3
82951,3
4781,3
81447,3
5659,4
20234,4
30228,4
39172,4
97952,4
62899,4
81040,4
46714,4
30974,4
77043,4
62950,4
56878,4
70382,4
76623,4
4326,4
25980,4
46024,4
52362,4
28242,4
30483,4
27421,4
78781,4
71255,4
44849,4
74387,4
19010,4
9028,4
78320,4
4993,4
49659,4
53350,4
43698,4
78500,4
73549,4
98889,4
78983,4
82679,4
47677,4
51089,4
51334,4
39579,4
44343,4
41118,4
69186,4
92706,4
3477,4
42343,4
81229,4
17187,4
40868,4
48825,4
2087,4
92409,4
26951,4
44228,4
66332,4
46108,4
97079,4
10919,4
69014,4
40914,4
20862,4
27032,4
90246,4
79304,4
7253,4
29950,4
94574,4
6833,4
89107,4
95045,4
72405,4
33577,5
81207,5
69751,5
14478,5
44051,5
98718,5
60054,5
56323,5
56502,5
83379,5
6553,5
10301,5
93445,5
27742,5
98015,5
14131,5
96321,5
7017,5
64589,5
7137,5
67803,5
75870,5
76964,5
45774,5
81317,5
16503,5
55473,5
49308,5
21109,5
72962,5
9586,5
11698,5
34895,5
10406,5
75241,5
77234,5
41640,5
61701,5
57623,5
87440,5
65481,5
32775,5
39590,5
31428,5
9260,5
68666,5
73510,5
64118,5
3869,5
6469,5
76015,5
91083,5
10089,5
70678,5
39709,5
83848,5
82264,5
58911,5
96549,5
60472,5
88645,5
84919,5
221,5
26240,5
7961,5
53195,5
61630,5
72244,5
80368,5
28475,5
51793,5
63560,5
62979,6
68858,6
60847,6
54243,6
63504,6
38738,6
98278,6
52579,6
57719,6
43193,6
98720,6
14815,6
9895,6
4909,6
40747,6
68156,6
96938,6
71996,6
42130,6
56916,6
95962,6
70368,6
24944,6
25213,6
24747,6
777,6
14226,6
19393,6
37273,6
64490,6
6530,6
31838,6
20508,6
40463,6
2286,6
85960,6
82723,6
8744,6
9770,6
2101,6
44171,6
21578,6
65789,6
78,6
33932,6
74594,6
52281,6
6063,6
49783,6
44268,6
52950,6
4494,6
21681,6
51327,6
91611,6
98397,6
85704,6
6698,6
13035,6
42972,6
60932,6
23703,6
8166,6
64364,6
35372,6
40912,6
85150,6
45455,6
72484,6
39603,6
35874,6
60015,6
73493,6
97376,6
88759,6
88483,6
80279,6
52817,6
61848,7
15627,7
8201,7
20433,7
36033,7
49501,7
34019,7
35387,7
30936,7
66344,7
98908,7
10148,7
68470,7
72497,7
89649,7
14160,7
18917,7
10785,7
83922,7
28549,7
41300,7
71899,7
38223,7
44582,7
88721,7
3389,7
63093,7
80537,7
69315,7
65987,7
97040,7
56249,7
88592,7
50804,7
43861,7
79036,7
92407,7
88543,7
10688,7
53324,7
41065,7
18605,7
61693,7
49303,7
9153,7
94837,7
82623,7
35244,7
2078,7
83015,7
39214,7
79679,7
6427,7
6909,7
78627,7
61311,7
85311,7
34154,7
11392,7
8131,7
12590,7
97306,7
89338,7
57936,7
30087,7
19778,7
98546,7
64580,7
58617,7
46017,7
86364,7
20858,7
2585,7
59500,7
28037,7
95513,7
45203,7
79780,7
80097,7
12520,7
84251,7
17267,7
81914,7
50233,7
983,8
42702,8
63961,8
73913,8
73292,8
450,8
56439,8
72541,8
6781,8
96014,8
82921,8
20831,8
5288,8
18444,8
98578,8
18570,8
77022,8
24932,8
36605,8
88803,8
49815,8
6991,8
51231,8
32389,8
66952,8
85392,8
71237,8
33312,8
94060,8
16730,8
37899,8
95113,8
54844,8
65216,8
88541,8
52187,8
37903,8
86862,8
8919,8
59145,8
88120,8
64783,8
42308,8
3707,8
49740,8
90613,8
81273,8
54194,8
63783,8
75917,8
40664,8
28974,8
69760,8
85278,8
46611,8
2059,8
24439,8
38641,8
64093,8
20768,8
75075,8
21256,8
49428,8
14844,8
27001,8
74249,8
52696,8
48586,8
99739,8
46783,9
94195,9
24887,9
24922,9
89197,9
28087,9
86940,9
60022,9
91853,9
12727,9
34158,9
17570,9
12984,9
16306,9
83935,9
73135,9
37988,9
98121,9
4631,9
59969,9
51052,9
35971,9
86930,9
95553,9
19662,9
40035,9
57638,9
51246,9
55572,9
93061,9
24136,9
95619,9
37946,9
4767,9
83429,9
8783,9
40815,9
19897,9
25203,9
41269,9
6126,9
24934,9
9648,9
12684,9
98622,9
654,9
61503,9
52348,9
64153,9
91358,9
69970,9
46955,9
10486,9
51346,9
96964,9
38306,9
43555,9
24857,9
90607,9
94526,9
47323,9
49889,9
29246,9
86267,9
20674,9
45136,9
6982,9
46828,9
25784,9
81696,9
59796,9
33287,9
41702,9
97676,10
40865,10
2222,10
35780,10
13431,10
70262,10
91109,10
16085,10
25,10
38360,10
89695,10
79378,10
96297,10
77154,10
9768,10
70704,10
51205,10
6648,10
4074,10
269,10
63029,10
20595,10
74132,10
99524,10
45460,10
54994,10
58696,10
40382,10
35418,10
43937,10
54822,10
54739,10
10675,10
86317,10
44435,10
48334,10
42794,10
23261,10
81362,10
97969,10
29934,10
51638,10
23555,10
77389,10
44998,10
69703,10
87968,10
70829,10
56197,10
30839,10
1727,10
94961,10
12375,10
40432,10
30289,10
43907,10
97331,10
5892,10
3170,10
56239,10
59540,10
24010,10
9772,11
42722,11
63321,11
63356,11
85114,11
55234,11
49681,11
3762,11
35880,11
41705,11
86854,11
55673,11
57369,11
80841,11
50799,11
49902,11
99327,11
64156,11
73475,11
40169,11
16545,11
99698,11
62635,11
55456,11
99993,11
10399,11
3729,11
90718,11
53947,11
21739,11
91529,11
96156,11
78419,11
55115,11
94580,11
97080,11
93690,11
72162,11
46138,11
92625,11
6620,11
24980,11
168,11
63563,11
56010,11
81944,11
47004,11
32404,11
85731,11
32005,11
60359,11
42216,11
64542,11
70652,11
64954,11
21306,11
37613,11
97189,11
86280,11
28987,11
59296,11
50511,11
5689,11
33857,11
64805,11
1733,11
57232,11
93385,11
32262,11
85119,11
17221,11
76751,11
11977,11
38156,11
52545,11
54083,11
61905,11
11833,11
90006,11
31759,11
54866,11
72483,11
20363,12
57963,12
12425,12
11425,12
69003,12
81977,12
38983,12
9303,12
32690,12
76121,12
34085,12
42534,12
66758,12
40532,12
42683,12
55257,12
62532,12
65710,12
81045,12
86737,12
46040,12
42013,12
31791,12
8494,12
26317,12
68618,12
33091,12
69719,12
40132,12
76509,12
2561,12
11689,12
10289,12
34461,12
29401,12
97571,12
85730,12
63445,12
97434,12
63732,12
81811,12
67507,12
51442,12
67768,12
6946,12
31305,12
30837,12
37656,12
52544,12
51513,12
95554,12
4202,12
64075,12
40995,12
86504,12
84212,12
45817,12
22182,12
1189,12
17607,12
85138,12
55898,12
54921,12
6323,12
63658,12
51093,12
26893,12
49677,12
89095,12
23459,12
48653,12
20193,12
20948,12
94454,12
99295,13
28523,13
28043,13
2267,13
96842,13
59949,13
25660,13
22715,13
69410,13
38900,13
82972,13
89247,13
70966,13
82894,13
35566,13
13347,13
57043,13
23808,13
