Gifts: 20000
GiftId,Latitude,Longitude,Weight
74598,-3.49112373852,132.962206955,24.57910621340
83395,24.0867343709,93.7427537494,28.40852696360
89775,70.8186176372,27.2808070073,1.00000000000
31465,29.9303495638,85.4432937006,11.07482750730
96922,45.7386757717,62.9601818316,48.26063907010
61003,43.2839080743,66.4549558457,8.44616404005
63879,23.3471711649,94.8214657608,1.00000000000
53235,29.8356879907,85.5925522874,1.00000000000
58012,37.2635910314,75.0293870834,8.10339876040
79929,33.948765345,79.7468614808,13.94960684860
66380,67.288493442,32.3128069838,1.00000000000
96976,16.2115299154,104.992216392,1.00000000000
7667,32.3783714514,81.989953444,19.26047234790
11023,53.6922460505,51.6625289078,1.00000000000
57435,15.9845848925,105.317458872,32.09215456500
54811,44.0447264941,65.3907615776,28.94344363620
84101,46.6042279519,61.7506489699,11.28209866720
23562,-8.8371193986,140.649834363,14.35324796970
43774,-7.9287516609,139.375929738,4.33851629880
73687,68.1804779684,31.0556177525,20.60445154700
74683,25.7303197274,91.4761794144,1.00000000000
42928,15.5748282655,105.931608658,1.00000000000
29360,44.4314377741,64.8642969321,1.00000000000
5473,20.5662411305,98.8366192279,50.00000000000
33519,28.1941108845,87.9831430828,1.00000000000
68864,-7.61611331383,138.96956989,22.39739117250
8548,42.5503104686,67.5516363313,15.43897406460
77300,45.7306284554,63.0242205006,7.64104715760
15196,21.4947214938,97.5323569497,1.00000000000
58252,29.9097815602,85.5518516325,35.88928644060
91155,42.2587190711,67.986690833,1.00000000000
79506,28.8378393745,87.099261479,21.02938953870
231,56.146583252,48.2110992614,5.22872571041
72313,38.2603920463,73.6858550848,9.75903194182
74597,44.4400254972,64.8891857822,1.00000000000
83194,49.3033178401,57.9627282244,16.02799603920
21772,14.2280883074,107.919124985,35.72097899120
85806,26.0254474147,91.1233765915,1.00000000000
63507,37.0433282394,75.44389419,5.21498481873
91182,23.4877411189,94.7556881264,50.00000000000
27,29.4414267718,86.2759975891,14.39033000080
37502,31.5349223451,83.2946506881,12.13644057480
49012,24.6381095694,93.1211460168,13.42712469630
23973,23.2515628346,95.0979482716,2.81889332262
46301,35.1473422297,78.152524592,3.53011001428
63969,49.4363584284,57.7960992991,25.39305684820
72326,17.8837291102,102.754559273,42.31113714650
33822,27.5778873362,88.9456796077,1.00000000000
219,0.406208341311,127.676283644,9.78459204513
37666,22.7520268217,95.8375929641,50.00000000000
14147,47.6295340519,60.3841113359,1.00000000000
23410,33.5666151224,80.4354416634,1.00000000000
38332,55.7379077259,48.8441780335,6.16303424240
60060,40.4427694376,70.6490347746,1.00000000000
23193,41.7549097683,68.7884624795,1.00000000000
73379,19.626835522,100.339460823,17.38967892900
11325,15.870342267,105.698784361,1.00000000000
32244,15.9937865214,105.525555108,6.30922246783
63740,16.54727128,104.741434431,17.84396274040
27026,37.7889067202,74.4530422465,4.48527916584
60558,63.5655523051,37.6963896207,1.00000000000
39834,27.565815533,89.0336167041,10.36513825450
9069,27.5822167472,89.0123955236,28.27415355070
41561,15.2891598789,106.563571647,9.86396284086
11,39.0901430146,72.6189278664,27.57992143600
87801,15.0905725555,106.852652807,1.00000000000
88163,61.769847766,40.2718925054,1.00000000000
93059,30.0323370561,85.5639717585,33.26029654310
97013,52.7282607912,53.180952742,1.00000000000
63421,6.98167612254,118.454787999,17.82435750550
81741,18.0457079728,102.671549237,28.29955926670
65549,57.5511995057,46.3072720764,14.68758742600
2869,28.8256230179,87.3111544619,1.00000000000
40089,20.7073419002,98.9120038855,1.00000000000
86665,31.8882724402,82.9521413772,1.00000000000
88194,22.2582892006,96.7041070395,29.02484621200
46448,35.1789282044,78.2609971572,21.64299193170
93079,47.2983951412,60.9613063334,12.45707515470
5653,42.5516161711,67.7379459478,22.92458652250
9773,39.3530855908,72.3074068229,1.00000000000
39199,55.0139061439,49.9511833065,1.00000000000
61274,23.1198333518,95.494552626,31.58227543830
76102,26.5264536217,90.6343962209,12.86619868230
41584,24.4558052335,93.6026152837,7.05045876883
42829,46.5329997075,62.0758794933,1.00000000000
6135,26.5817706973,90.5687030051,19.58510488180
43375,22.6784755242,96.1483448893,50.00000000000
32876,58.1896322422,45.4323267908,44.98579981770
49840,18.4361016342,102.211270751,1.00000000000
37800,34.8318336659,78.8047683819,1.00000000000
41830,19.5533215136,100.631764716,12.78572359440
10745,14.4776796558,107.884944819,5.45547031690
53131,19.0329974575,101.382698048,46.31501907230
26123,22.439529073,96.5165611767,10.17271057760
80197,22.346233673,96.654385865,1.53700741268
91384,20.2919210214,99.5946670342,1.00000000000
98229,13.831504326,108.827303556,1.00000000000
67128,16.1851282138,105.469616137,11.70687659080
84865,23.6964479893,94.7385547327,5.29760604295
75650,15.6627297169,106.218165732,30.91674212190
42176,15.8930188431,105.898018816,17.70558354790
24762,17.2923599973,103.909758706,3.36307572862
95319,23.0896527297,95.6249103663,12.63822077260
36681,-3.37869788459,133.456962964,19.55826509710
69711,32.3408581616,82.408252215,21.48938012650
49986,54.4988578696,50.7430495246,1.00000000000
85205,23.5023007286,95.0527106303,6.29612301599
25727,14.03788574,108.582630145,23.06154840730
61077,29.137610054,87.0019399715,1.00000000000
18027,-7.57520462023,139.485627717,39.54408122710
99451,36.9464244518,75.8445858803,1.00000000000
73322,68.8132211146,30.2885531546,16.32381916970
3412,22.2093219076,96.9160608296,2.06490939999
17713,35.7019405294,77.6277694503,1.00000000000
4197,21.291041422,98.2331743018,1.00000000000
84864,41.5301094335,69.2976803113,1.00000000000
